1666373400000,0.00002946,0.00002946,0.00002944,0.00002945,463.30000000,1666373459999,0.01364621,7,0.00000000,0.00000000,0
1666373460000,0.00002945,0.00002945,0.00002944,0.00002944,1292.80000000,1666373519999,0.03806677,9,0.00000000,0.00000000,0
1666373520000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373579999,0.00000000,0,0.00000000,0.00000000,0
1666373580000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373639999,0.00000000,0,0.00000000,0.00000000,0
1666373640000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373699999,0.00000000,0,0.00000000,0.00000000,0
1666373700000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373759999,0.00000000,0,0.00000000,0.00000000,0
1666373760000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373819999,0.00000000,0,0.00000000,0.00000000,0
1666373820000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666373879999,0.00000000,0,0.00000000,0.00000000,0
1666373880000,0.00002942,0.00002942,0.00002942,0.00002942,7.20000000,1666373939999,0.00021182,1,0.00000000,0.00000000,0
1666373940000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666373999999,0.00000000,0,0.00000000,0.00000000,0
1666374000000,0.00002938,0.00002938,0.00002938,0.00002938,1203.80000000,1666374059999,0.03536763,8,0.00000000,0.00000000,0
1666374060000,0.00002938,0.00002938,0.00002938,0.00002938,0.00000000,1666374119999,0.00000000,0,0.00000000,0.00000000,0
1666374120000,0.00002938,0.00002938,0.00002938,0.00002938,0.00000000,1666374179999,0.00000000,0,0.00000000,0.00000000,0
1666374180000,0.00002938,0.00002938,0.00002938,0.00002938,0.00000000,1666374239999,0.00000000,0,0.00000000,0.00000000,0
1666374240000,0.00002937,0.00002937,0.00002937,0.00002937,4.20000000,1666374299999,0.00012335,1,0.00000000,0.00000000,0
1666374300000,0.00002937,0.00002937,0.00002937,0.00002937,0.00000000,1666374359999,0.00000000,0,0.00000000,0.00000000,0
1666374360000,0.00002937,0.00002937,0.00002937,0.00002937,0.00000000,1666374419999,0.00000000,0,0.00000000,0.00000000,0
1666374420000,0.00002937,0.00002937,0.00002937,0.00002937,0.00000000,1666374479999,0.00000000,0,0.00000000,0.00000000,0
1666374480000,0.00002937,0.00002937,0.00002937,0.00002937,0.00000000,1666374539999,0.00000000,0,0.00000000,0.00000000,0
1666374540000,0.00002936,0.00002936,0.00002932,0.00002932,356.00000000,1666374599999,0.01043921,6,0.00000000,0.00000000,0
1666374600000,0.00002936,0.00002936,0.00002936,0.00002936,300.00000000,1666374659999,0.00880800,1,0.00000000,0.00000000,0
1666374660000,0.00002936,0.00002936,0.00002936,0.00002936,0.00000000,1666374719999,0.00000000,0,0.00000000,0.00000000,0
1666374720000,0.00002936,0.00002936,0.00002936,0.00002936,0.00000000,1666374779999,0.00000000,0,0.00000000,0.00000000,0
1666374780000,0.00002936,0.00002936,0.00002936,0.00002936,0.00000000,1666374839999,0.00000000,0,0.00000000,0.00000000,0
1666374840000,0.00002939,0.00002939,0.00002939,0.00002939,300.00000000,1666374899999,0.00881700,1,300.00000000,0.00881700,0
1666374900000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666374959999,0.00000000,0,0.00000000,0.00000000,0
1666374960000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375019999,0.00000000,0,0.00000000,0.00000000,0
1666375020000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375079999,0.00000000,0,0.00000000,0.00000000,0
1666375080000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375139999,0.00000000,0,0.00000000,0.00000000,0
1666375140000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375199999,0.00000000,0,0.00000000,0.00000000,0
1666375200000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375259999,0.00000000,0,0.00000000,0.00000000,0
1666375260000,0.00002939,0.00002939,0.00002939,0.00002939,0.00000000,1666375319999,0.00000000,0,0.00000000,0.00000000,0
1666375320000,0.00002942,0.00002942,0.00002942,0.00002942,7.20000000,1666375379999,0.00021182,1,7.20000000,0.00021182,0
1666375380000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666375439999,0.00000000,0,0.00000000,0.00000000,0
1666375440000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666375499999,0.00000000,0,0.00000000,0.00000000,0
1666375500000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666375559999,0.00000000,0,0.00000000,0.00000000,0
1666375560000,0.00002942,0.00002942,0.00002942,0.00002942,0.00000000,1666375619999,0.00000000,0,0.00000000,0.00000000,0
1666375620000,0.00002944,0.00002944,0.00002944,0.00002944,300.00000000,1666375679999,0.00883200,1,300.00000000,0.00883200,0
1666375680000,0.00002944,0.00002944,0.00002944,0.00002944,0.00000000,1666375739999,0.00000000,0,0.00000000,0.00000000,0
